id,title,description,phase_number,target_date,start_date,completion_date,status,progress_percentage,verified,verified_at,ai_verification_score,images,videos,blockchain_hash,ipfs_hash,notes,created_at,updated_at,verified_by_id,project_id,qr_code_data,qr_code_secret
7edd0513-4f74-4c07-a8df-65d505893e9a,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2025-07-09,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:44:15.61297+00,2025-11-09 10:22:16.186026+00,,75508490-5768-43b8-91cd-189b56a9835f,milestone:75508490-5768-43b8-91cd-189b56a9835f:7edd0513-4f74-4c07-a8df-65d505893e9a:5bdaa6fd,0f706eb6958dac83d7de88b8cab298f5aee0e8b67ae5bfae5ca2134a953879bc
7efef91d-fc04-4d4d-b38f-6e8c27fa29a8,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2025-09-18,,,pending,0.00,false,,,[],[],,,Phase 2 of construction,2025-11-09 08:44:06.45691+00,2025-11-09 10:21:38.540165+00,,e2a9b4a9-ce12-43ac-976c-eaed86910bf0,milestone:e2a9b4a9-ce12-43ac-976c-eaed86910bf0:7efef91d-fc04-4d4d-b38f-6e8c27fa29a8:cd45485a,3a2aadd49576e5c4bcc8467903a06e7b4fe2291384f946b4da376710571587f5
7f8fe2ad-8f48-4239-818b-40d4be23bf40,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2024-06-24,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:08.346973+00,2025-11-09 10:21:42.894533+00,,f876ea19-b70b-4206-aeac-8fa5b56b35bd,milestone:f876ea19-b70b-4206-aeac-8fa5b56b35bd:7f8fe2ad-8f48-4239-818b-40d4be23bf40:0496de56,d77fd224374cb922fd4425622b22f349920310c648e2fa9658e626b60878d069
7fc18765-bf79-45d1-a804-0a93775c4f89,Plumbing,Internal plumbing and electrical work,4,2025-03-31,2024-04-05,,in_progress,88.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:40.328758+00,2025-11-09 10:22:12.883284+00,,1d2b6321-c681-458d-8fa8-9c8e7a94af11,milestone:1d2b6321-c681-458d-8fa8-9c8e7a94af11:7fc18765-bf79-45d1-a804-0a93775c4f89:cd8629e8,fcc529f7f24a407b09a2957114133585d7ef372a9bfef58c389b518d7a8a5854
8127be57-8074-487c-b0fe-ca045363392b,Interior Finishing,"Flooring, wall finishes, painting, fixture installation, and final touches.",4,2025-12-06,,,pending,0.00,false,,,[],[],,,Phase 4 of construction,2025-11-09 08:43:57.147161+00,2025-11-09 10:21:15.279245+00,,f170f613-3385-4689-8417-c6671ab848db,milestone:f170f613-3385-4689-8417-c6671ab848db:8127be57-8074-487c-b0fe-ca045363392b:ee4eb799,4a008fffb0a64e24f99b5660609c68582ccbc4bb385f5800ec044e6e9860dc1b
813f2871-196c-4ea7-8d0c-6819dd75bbf2,Walls,Brick work and plastering completed,3,2025-04-26,2024-07-30,2025-04-26,completed,71.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:57.816905+00,2025-11-09 10:21:45.719865+00,,8d4583f9-cfaf-4dc2-a274-248615de0096,milestone:8d4583f9-cfaf-4dc2-a274-248615de0096:813f2871-196c-4ea7-8d0c-6819dd75bbf2:57b31fec,adbf59a2e16c93210e8ae24aa8ea02142ee0b1aa7480c28915b983ae701f2be9
8298b973-c4d7-44c7-bab4-8391cd093473,Finishing,Painting and finishing work,6,2025-08-28,2024-03-06,2025-08-28,completed,68.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:10.309485+00,2025-11-09 10:21:27.417529+00,,63c991fe-dbe8-46af-9161-c3a8d9348b0a,milestone:63c991fe-dbe8-46af-9161-c3a8d9348b0a:8298b973-c4d7-44c7-bab4-8391cd093473:24fc22db,87eb7af6efb453690871e7b4ac4ede11b9fdec3748a0845674c88d2ae56a8ed0
82ad064a-d026-4134-ad8f-4facf1ecb879,Foundation & Excavation,"Site preparation, excavation work, foundation laying, and plinth beam construction.",1,2025-05-15,2025-05-15,2025-06-14,completed,100.00,true,,,[],[],,,Phase 1 of construction,2025-11-09 08:43:50.277002+00,2025-11-09 10:21:03.116945+00,,1b21c30b-ed04-4724-8fd1-c48a0c758727,milestone:1b21c30b-ed04-4724-8fd1-c48a0c758727:82ad064a-d026-4134-ad8f-4facf1ecb879:b617c8db,0d7af266c30a5b2b441da9291fede129d3ef943f6d00d22c27d5ea848e343a70
8354f057-b9ce-4630-a194-573e8a706afa,Plumbing,Internal plumbing and electrical work,4,2026-09-07,2025-09-12,2026-09-07,completed,74.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:20.75078+00,2025-11-09 10:22:37.768552+00,,da42d773-d98a-4e03-858f-82a9fa51ca0d,milestone:da42d773-d98a-4e03-858f-82a9fa51ca0d:8354f057-b9ce-4630-a194-573e8a706afa:8ba9a2a5,8bdc3f991a838de5a33b350ef6dd792afdee78d1e3e199b9cce2fdd68f7dd98e
84f39e14-fb34-4266-a845-0e2f16f3bf56,Foundation,Foundation and basement work completed,1,2025-12-17,2025-09-18,2025-12-17,completed,62.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:28.098355+00,2025-11-09 10:22:29.109677+00,,644dc468-f624-4542-8ab9-1ab4ab185633,milestone:644dc468-f624-4542-8ab9-1ab4ab185633:84f39e14-fb34-4266-a845-0e2f16f3bf56:69a814d0,b6a22ca8b5ae1f5fa4119bfd60386f58c6ca037bb146db74885cfc4028849582
8506925c-79fd-44f1-96ae-239673928c36,Interior Finishing,"Flooring, wall finishes, painting, fixture installation, and final touches.",4,2025-12-31,,,pending,0.00,false,,,[],[],,,Phase 4 of construction,2025-11-09 08:44:16.424044+00,2025-11-09 10:22:18.573748+00,,d2b55c29-1ef8-41e2-8a2e-1ffacaf60e05,milestone:d2b55c29-1ef8-41e2-8a2e-1ffacaf60e05:8506925c-79fd-44f1-96ae-239673928c36:e1db2297,b4f3e0edc23ac6a3d8341dfefb7a34ec4ecf32deebec8eafbcf4969a1ff2be84
8569815c-6f91-4be4-a34d-407511d9f6b4,Flooring,Flooring and tiling work in progress,5,2025-07-26,2024-05-02,2025-07-26,completed,88.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:31.478007+00,2025-11-09 10:22:26.324243+00,,8f11825b-6f81-4ab3-a416-913721ecb13d,milestone:8f11825b-6f81-4ab3-a416-913721ecb13d:8569815c-6f91-4be4-a34d-407511d9f6b4:a37a9ce1,00bdd0391966d4f057345b4e6f629bc257867d4a0cc3a7e924e13cf092d6247a
87036ea4-c759-4647-b815-e8c72998cb31,Walls,Brick work and plastering completed,3,2026-01-08,2025-04-13,2026-01-08,completed,95.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:06.538553+00,2025-11-09 10:21:32.248685+00,,3616d6ba-699d-403e-aedc-fdf0bfc7e9d3,milestone:3616d6ba-699d-403e-aedc-fdf0bfc7e9d3:87036ea4-c759-4647-b815-e8c72998cb31:00d19ad7,4d0679c3feec0f21c54c56bc7abf38345419bd20caaf3e10dce41cc69b30716e
879e438d-2d4a-4b80-9f72-230e3446a332,Foundation & Excavation,"Site preparation, excavation work, foundation laying, and plinth beam construction.",1,2025-10-22,,,pending,0.00,false,,,[],[],,,Phase 1 of construction,2025-11-09 08:44:07.26746+00,2025-11-09 10:21:40.916793+00,,12d579f6-9147-4108-9754-ba5366413c5e,milestone:12d579f6-9147-4108-9754-ba5366413c5e:879e438d-2d4a-4b80-9f72-230e3446a332:95157944,8be28e339bc198c3078653aa633289abcace06aa92aaaaf60b0583a4e5a307cb
881b72b6-d166-452f-a3f1-44cb2dc913b8,Interior Finishing,"Flooring, wall finishes, painting, fixture installation, and final touches.",4,2026-02-09,,,pending,0.00,false,,,[],[],,,Phase 4 of construction,2025-11-09 08:43:50.681143+00,2025-11-09 10:21:03.974709+00,,1b21c30b-ed04-4724-8fd1-c48a0c758727,milestone:1b21c30b-ed04-4724-8fd1-c48a0c758727:881b72b6-d166-452f-a3f1-44cb2dc913b8:f20d5bd5,cbcb02670755ed8ba6d9439c9cd5858b17503e70edb262c1dc86ac424d71e2ae
88561be9-5c4e-4505-9fb9-2533870b0852,Walls,Brick work and plastering completed,3,2026-06-15,2025-09-18,2026-06-15,completed,75.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:28.098528+00,2025-11-09 10:22:29.668202+00,,644dc468-f624-4542-8ab9-1ab4ab185633,milestone:644dc468-f624-4542-8ab9-1ab4ab185633:88561be9-5c4e-4505-9fb9-2533870b0852:11f07d53,47abaeb78553100945e4822128e7118b1588b74967db394b7f3a586c4cde8c23
8bad3b8b-d091-492b-a689-f173cc750636,Flooring,Flooring and tiling work in progress,5,2026-10-17,2025-07-24,2026-10-17,completed,91.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:05.574911+00,2025-11-09 10:21:34.57046+00,,402b1848-ffec-421d-bf2c-11f9b19b5acb,milestone:402b1848-ffec-421d-bf2c-11f9b19b5acb:8bad3b8b-d091-492b-a689-f173cc750636:ad0a66c6,a557af561776563438b52840aa049cccb463b4f7bac0a5bdb83b605c0508c750
8c63d871-d323-4706-a40c-8c64d733315b,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2026-04-20,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:07.538624+00,2025-11-09 10:21:41.503402+00,,12d579f6-9147-4108-9754-ba5366413c5e,milestone:12d579f6-9147-4108-9754-ba5366413c5e:8c63d871-d323-4706-a40c-8c64d733315b:404e79f1,6ff2e9d8bfe448974f23297ef0803d22af8d9666b29ed561a5471df070a01401
8e675aea-d472-4299-b4ca-a84d26801dfd,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-12-17,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:06.592109+00,2025-11-09 10:21:38.837171+00,,e2a9b4a9-ce12-43ac-976c-eaed86910bf0,milestone:e2a9b4a9-ce12-43ac-976c-eaed86910bf0:8e675aea-d472-4299-b4ca-a84d26801dfd:d1ce5bb9,749a0afedd5cb8643877471f31e625e8fa7232ec2fb2ae4fb4a455d2e99eb137
8e91488a-d90d-4390-9bbc-833e834b5e3a,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2025-08-06,2025-08-06,2025-09-05,completed,100.00,true,,,[],[],,,Phase 2 of construction,2025-11-09 08:43:47.191508+00,2025-11-09 10:20:57.569646+00,,2de23750-eb2a-4425-8424-d2a6a2a2138d,milestone:2de23750-eb2a-4425-8424-d2a6a2a2138d:8e91488a-d90d-4390-9bbc-833e834b5e3a:46a8b070,da35bec9a5634d2c41d759d99c39f53f652cb4fcf8f6f591876b662e40342796
8ec0091c-64cb-4ce2-a963-f2271c8ff400,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2026-03-01,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:05.780305+00,2025-11-09 10:21:37.343644+00,,f00bdf22-f97d-4938-85e1-e743314fbb60,milestone:f00bdf22-f97d-4938-85e1-e743314fbb60:8ec0091c-64cb-4ce2-a963-f2271c8ff400:2789e436,d54772df93c81e24a07c90ca76b500aa7ea0a48b8e0682b10efe75d7efd83375
8f9a7a69-abe5-4758-abe0-784c4279bbec,Structure,RCC framework and structure completed,2,2026-03-17,2025-09-18,2026-03-17,completed,65.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:28.098458+00,2025-11-09 10:22:29.382048+00,,644dc468-f624-4542-8ab9-1ab4ab185633,milestone:644dc468-f624-4542-8ab9-1ab4ab185633:8f9a7a69-abe5-4758-abe0-784c4279bbec:728009b8,821eaff7499c60bd8abd15347c162853841e82e8fce4dfd73807a37fbed2e42c
90394906-9375-475e-a79a-972acc8de145,Structure,RCC framework and structure completed,2,2024-10-02,2024-04-05,,in_progress,85.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:40.328724+00,2025-11-09 10:22:12.300646+00,,1d2b6321-c681-458d-8fa8-9c8e7a94af11,milestone:1d2b6321-c681-458d-8fa8-9c8e7a94af11:90394906-9375-475e-a79a-972acc8de145:afbb00a2,691eb3f04fa904d008a78efbf9549830f21fedfe7ecdf0d253bee7a4e0d30aa7
90c8bac1-7e37-4833-a42a-d050ad91c6de,Plumbing,Internal plumbing and electrical work,4,2026-06-22,2025-06-27,,in_progress,80.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:34.116886+00,2025-11-09 10:22:21.610871+00,,3175b081-6ba5-4c77-9835-c245b47ceffe,milestone:3175b081-6ba5-4c77-9835-c245b47ceffe:90c8bac1-7e37-4833-a42a-d050ad91c6de:bea79372,45f5afe1c81f2492bafb3af1e7c48b616a64a37b50e88176a4f3944ea48b8509
9288a890-ab3c-4ea2-adcc-e5426b65b452,Flooring,Flooring and tiling work in progress,5,2027-01-04,2025-10-11,2027-01-04,completed,87.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:04.437939+00,2025-11-09 10:21:36.234683+00,,c0a49a65-df05-487d-bd8e-62870991fe15,milestone:c0a49a65-df05-487d-bd8e-62870991fe15:9288a890-ab3c-4ea2-adcc-e5426b65b452:02e7ec71,460e529f5344e76c59bdb3ff4fd893bbfa06990c74530932577bfb9c0fc14018
94885f62-e639-48e5-aebd-0c1dbf5c3e63,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2025-07-12,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:58.898916+00,2025-11-09 10:21:18.413609+00,,5b876235-077f-48b4-9d09-ab95f664b608,milestone:5b876235-077f-48b4-9d09-ab95f664b608:94885f62-e639-48e5-aebd-0c1dbf5c3e63:9de5baa2,ca7f2f3b38e54baeab49a94c2d36a0714950ee5078e85e0661078a63825870f7
950ad812-1418-4f66-af9a-fcfb651a49d0,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2025-03-18,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:45.166758+00,2025-11-09 10:20:54.108013+00,,ccb5cec1-67c1-445c-8f6e-3c9c76f32971,milestone:ccb5cec1-67c1-445c-8f6e-3c9c76f32971:950ad812-1418-4f66-af9a-fcfb651a49d0:046c0308,ebd81d2d32c957bdfa1d96d892866309f319191a05fd36cdd750c51a6ff39891
97471ba0-d3e1-400e-ae6e-2d01730a811a,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2025-08-24,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:51.620325+00,2025-11-09 10:21:05.68559+00,,7a508ab7-e90d-4efe-b653-4fcfcb1449f4,milestone:7a508ab7-e90d-4efe-b653-4fcfcb1449f4:97471ba0-d3e1-400e-ae6e-2d01730a811a:4b7375cc,845071e50af1a345a9741a5eeb530def72919ae1595ddf90d0d3d6262326a572
975b224c-5c13-47f9-9215-6a5f38472819,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2024-10-13,2024-10-13,2024-11-12,completed,100.00,true,,,[],[],,,Phase 2 of construction,2025-11-09 08:43:49.606724+00,2025-11-09 10:21:01.918027+00,,0b12c014-1d00-4abc-9092-cc5e4f3324bf,milestone:0b12c014-1d00-4abc-9092-cc5e4f3324bf:975b224c-5c13-47f9-9215-6a5f38472819:5f073458,f6f10ba5a35b591ae63f38ef225212447e3917fc11cda68e0b39425d2705854c
985e026f-91a5-49eb-86c8-874afd176350,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2026-03-31,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:44:16.560879+00,2025-11-09 10:22:18.88511+00,,d2b55c29-1ef8-41e2-8a2e-1ffacaf60e05,milestone:d2b55c29-1ef8-41e2-8a2e-1ffacaf60e05:985e026f-91a5-49eb-86c8-874afd176350:4b904af8,d5eed5ed8c6c776daf4631de28fc9b368ee07e553162b4ccb1580984f6ec5f16
98edff1c-a39e-4a88-8197-859d77df932d,Structure,RCC framework and structure completed,2,2025-01-10,2024-07-14,,in_progress,82.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:08.34166+00,2025-11-09 10:21:29.516555+00,,d0f80d03-8535-4a45-865d-6da7ce53ed23,milestone:d0f80d03-8535-4a45-865d-6da7ce53ed23:98edff1c-a39e-4a88-8197-859d77df932d:5b1e7b43,f07109746f5ae5dcf395ff3287c6ce80fc186c380f99035c68d604d784578ec9
994658db-22a7-4bd3-bc70-2dcc0270c750,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-10-01,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:43:53.773209+00,2025-11-09 10:21:09.42088+00,,fe6465af-4524-49ab-9245-5610f83ed7dc,milestone:fe6465af-4524-49ab-9245-5610f83ed7dc:994658db-22a7-4bd3-bc70-2dcc0270c750:c778360e,19f16493fe05e3a0be4c900858144174c0e952f083b3abca6e0b7d5a499c2996
99722d85-6cfb-4779-a557-e9d7b758fe9a,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2024-09-06,2024-09-06,2024-10-06,completed,100.00,true,,,[],[],,,Phase 2 of construction,2025-11-09 08:43:43.141941+00,2025-11-09 10:20:50.458929+00,,c0dd24a2-81af-4ead-869d-b07832d7319a,milestone:c0dd24a2-81af-4ead-869d-b07832d7319a:99722d85-6cfb-4779-a557-e9d7b758fe9a:f00cc96f,2af4397c80f1ff10c599d1cdb550d037d194950e48d2c76d151c9c158879eb6f
99c30234-20a2-4243-b9a6-3fe0d11747c6,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2025-10-09,2025-10-09,2025-11-08,completed,100.00,true,,,[],[],,,Phase 2 of construction,2025-11-09 08:43:52.023374+00,2025-11-09 10:21:06.27092+00,,6f07500e-3f01-4059-b096-f79656fbe0f9,milestone:6f07500e-3f01-4059-b096-f79656fbe0f9:99c30234-20a2-4243-b9a6-3fe0d11747c6:937fc9ad,cc97dbb9a9126424305e83e86b5b43159a490ca2a93df6190017f6208a09b7a6
9a1913a7-4b33-4bde-9d5c-48605383c2cc,Foundation,Foundation and basement work completed,1,2024-10-28,2024-07-30,2024-10-28,completed,80.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:57.816832+00,2025-11-09 10:21:45.115453+00,,8d4583f9-cfaf-4dc2-a274-248615de0096,milestone:8d4583f9-cfaf-4dc2-a274-248615de0096:9a1913a7-4b33-4bde-9d5c-48605383c2cc:8bfd4e31,c770371500ce0c1e74f09a2a43a9e0e97d785b1521daf39816328cc2ec7bca1d
9b2c5742-c05f-4830-9569-59482b2e8113,Structure,RCC framework and structure completed,2,2024-09-02,2024-03-06,2024-09-02,completed,86.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:10.309411+00,2025-11-09 10:21:26.207358+00,,63c991fe-dbe8-46af-9161-c3a8d9348b0a,milestone:63c991fe-dbe8-46af-9161-c3a8d9348b0a:9b2c5742-c05f-4830-9569-59482b2e8113:6dfcf88b,39ff2fa456eec327d6c9d09ba469b91fe4631a57d36f5b31325e72ddb8e3705b
9b6c444d-466e-4024-a90f-dfc689d1e662,Walls,Brick work and plastering completed,3,2025-03-16,2024-06-19,2025-03-16,completed,71.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:19.785323+00,2025-11-09 10:22:39.117375+00,,d2ab3c99-c335-44c0-aacd-7878ee0d9ade,milestone:d2ab3c99-c335-44c0-aacd-7878ee0d9ade:9b6c444d-466e-4024-a90f-dfc689d1e662:3f943ccd,4dbeff2d3887b4197ab9e8aa3cdc97e6048f2cf3a869dd789bd1d609b7317de9
9cdf32e3-ff7e-4327-a81e-97fe0d6af604,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-02-27,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:18.850534+00,2025-11-09 10:22:31.322675+00,,48b458f1-1443-404d-847e-3e270f487e4d,milestone:48b458f1-1443-404d-847e-3e270f487e4d:9cdf32e3-ff7e-4327-a81e-97fe0d6af604:205a0e54,965b6fbabd492148654d152d0ba9fdbd2dec516c33f412e5ba3a904f0170dd79
9eec087d-295c-418c-a44b-0e4510e55857,Foundation & Excavation,"Site preparation, excavation work, foundation laying, and plinth beam construction.",1,2024-02-02,,,pending,0.00,false,,,[],[],,,Phase 1 of construction,2025-11-09 08:44:03.359031+00,2025-11-09 10:21:27.722231+00,,aa36bee9-12fe-48fa-8090-e6f6eff263f1,milestone:aa36bee9-12fe-48fa-8090-e6f6eff263f1:9eec087d-295c-418c-a44b-0e4510e55857:38c3cc3f,1798948c27bd53df53786d85da1a1eb94fc79bf70a6852d99e35c8eed8b52018
9f58a52f-3971-45d0-b7cd-c5a9a07c442e,Finishing,Painting and finishing work,6,2026-02-14,2024-08-23,2026-02-14,completed,98.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:44.085071+00,2025-11-09 10:22:07.57389+00,,8b65e2c1-1cec-41e1-beff-827968d6d38d,milestone:8b65e2c1-1cec-41e1-beff-827968d6d38d:9f58a52f-3971-45d0-b7cd-c5a9a07c442e:b9fe07fa,b1e1e3e81e459a7e063850de8c665bee0b014a1d39ee1e82e2d9d16f106e4832
9f6b3bdc-b899-40cd-94a4-23e8a09f0009,Interior Finishing,"Flooring, wall finishes, painting, fixture installation, and final touches.",4,2024-12-18,,,pending,0.00,false,,,[],[],,,Phase 4 of construction,2025-11-09 08:43:45.843178+00,2025-11-09 10:20:55.315224+00,,63d821b2-773e-48b7-88d2-344baf5c2a36,milestone:63d821b2-773e-48b7-88d2-344baf5c2a36:9f6b3bdc-b899-40cd-94a4-23e8a09f0009:3ae6ef8b,19b12c7410b3886376e21e21b3e3c751dfac34fa5718fffefc3456ede2406505
a0567ab1-1f4c-4e3f-8182-79f4ea0b2019,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-10-29,2025-10-29,2025-11-28,completed,100.00,true,,,[],[],,,Phase 3 of construction,2025-11-09 08:43:52.965171+00,2025-11-09 10:21:07.981732+00,,2eb76adf-8671-4f06-a39d-b326a281cbe3,milestone:2eb76adf-8671-4f06-a39d-b326a281cbe3:a0567ab1-1f4c-4e3f-8182-79f4ea0b2019:a6bc47f5,0c9385b37e797905f8e0f2c4364b409e35c68a8e17e3dce3b2414115072601a0
a0eedcc0-9006-459f-aa01-9977ecdc0c6f,Interior Finishing,"Flooring, wall finishes, painting, fixture installation, and final touches.",4,2025-05-26,,,pending,0.00,false,,,[],[],,,Phase 4 of construction,2025-11-09 08:43:51.486798+00,2025-11-09 10:21:05.387668+00,,7a508ab7-e90d-4efe-b653-4fcfcb1449f4,milestone:7a508ab7-e90d-4efe-b653-4fcfcb1449f4:a0eedcc0-9006-459f-aa01-9977ecdc0c6f:bc315589,969c7106339f04b61af3df438c3e5c2c0df689bfaaabcced663a8b5828411005
a18d35e7-a22d-46b9-a9b2-7cd22d220b8f,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-11-27,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:10.094082+00,2025-11-09 10:21:47.42191+00,,2477222a-bfa5-488f-88f8-695519267c5f,milestone:2477222a-bfa5-488f-88f8-695519267c5f:a18d35e7-a22d-46b9-a9b2-7cd22d220b8f:0467bc83,a0fc1f2cfa78f63b9dba383a2605fecbbbe56fac831a1e87bb24f644a3f44a0a
