id,name,slug,description,project_type,status,address,city,state,pincode,latitude,longitude,starting_price,total_units,available_units,cover_image,gallery_images,video_url,launch_date,expected_completion,actual_completion,total_floors,total_area_sqft,amenities,blockchain_hash,verified,verification_score,views_count,interested_count,meta_title,meta_description,created_at,updated_at,developer_id,project_videos,qr_code_data
ba548af6-5148-456a-bb55-1c435e401e74,Vasant Vihar Villa,vasant-vihar-villa,"Experience luxury living at Vasant Vihar Villa, a premium residential project in Delhi. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 40, Sector 23, Delhi",Delhi,Delhi,464066,28.624944,77.054945,13097108.00,110,67,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800,"[""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800""]",,2024-06-22,2026-12-31,,16,163240.00,"[""Kids Play Area"",""Tennis Court"",""Security"",""Gym"",""Amphitheater"",""Jogging Track""]",,false,74.30,190,0,,,2025-11-09 08:13:53.43436+00,2025-11-09 08:13:53.434394+00,74,[],
c0a49a65-df05-487d-bd8e-62870991fe15,Jubilee Hills Plaza,jubilee-hills-plaza,"Experience luxury living at Jubilee Hills Plaza, a premium residential project in Hyderabad. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 90, Sector 39, Hyderabad",Hyderabad,Telangana,463973,17.300917,78.551116,5062254.00,60,29,https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800,"[""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800""]",,2025-10-11,2027-01-22,,17,90830.00,"[""Security"",""Sauna"",""Library"",""Swimming Pool"",""Yoga Room"",""Gym"",""Jogging Track"",""Amphitheater"",""Parking"",""Clubhouse""]",,true,77.49,59,0,,,2025-11-09 08:14:04.153216+00,2025-11-09 08:14:04.153243+00,72,[],
c0dd24a2-81af-4ead-869d-b07832d7319a,Luxury Residency Phase 23,luxury-residency-phase-23-75,"Luxury Residency Phase 23 offers premium living with modern amenities in Baner, Pune. Experience luxury and comfort at its best.",residential,ongoing,"Plot No. 122, Sector 25, Baner, Pune",Pune,Maharashtra,451132,18.533642,73.886020,4463905.00,4,4,https://images.unsplash.com/photo-1512917774080-9991f1c4c750?w=800,"[""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800""]",,2024-06-08,2027-04-09,,4,81811.00,"[""Clubhouse"",""Lift"",""Parking"",""Landscaped Gardens"",""24/7 Security"",""Kids Play Area"",""Gym""]",,true,91.00,22,0,,,2025-11-09 08:19:59.900241+00,2025-11-09 08:19:59.900262+00,73,[],
cb374a47-82f4-4187-95a9-dc7f161935ee,Metro Enclave Phase 17,metro-enclave-phase-17-69,"Metro Enclave Phase 17 offers premium living with modern amenities in Electronic City, Bangalore. Experience luxury and comfort at its best.",residential,completed,"Plot No. 116, Sector 34, Electronic City, Bangalore",Bangalore,Karnataka,455790,13.019034,77.567092,6125691.00,9,9,https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800,"[""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800""]",,2024-08-22,2027-04-09,,9,54523.00,"[""Swimming Pool"",""Gym"",""Lift"",""Landscaped Gardens"",""Power Backup"",""Kids Play Area"",""Parking""]",,true,77.00,0,0,,,2025-11-09 08:19:53.419463+00,2025-11-09 08:19:53.419488+00,77,[],
cb60c315-49f1-4388-80b8-23cd136b4eaa,Premium Homes,premium-homes,"Experience luxury living at Premium Homes, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,ongoing,"Plot No. 3, Sector 28, Mumbai",Mumbai,Maharashtra,470492,19.052540,72.869089,13980539.00,258,156,https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800,"[""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2024-11-14,2026-03-08,,19,256452.00,"[""Swimming Pool"",""Gym"",""Spa"",""Landscaped Gardens"",""Yoga Room"",""Indoor Games"",""Party Hall"",""Sauna"",""Jogging Track"",""Power Backup"",""Amphitheater"",""Library""]",,true,89.44,165,0,,,2025-11-09 08:13:29.755673+00,2025-11-09 08:13:29.755707+00,79,[],
ccb5cec1-67c1-445c-8f6e-3c9c76f32971,Metro Gardens Phase 21,metro-gardens-phase-21-73,"Metro Gardens Phase 21 offers premium living with modern amenities in HSR Layout, Bangalore. Experience luxury and comfort at its best.",residential,upcoming,"Plot No. 120, Sector 50, HSR Layout, Bangalore",Bangalore,Karnataka,480254,12.957334,77.602331,7038336.00,9,9,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800,"[""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800""]",,2024-03-23,2026-06-10,,9,171435.00,"[""Kids Play Area"",""Power Backup"",""Lift"",""24/7 Security"",""Gym"",""Clubhouse""]",,true,90.00,58,0,,,2025-11-09 08:19:57.744079+00,2025-11-09 08:19:57.744103+00,71,[],
cd8768f6-cf22-4367-9234-6cc200f21c73,Paradise Gardens Phase 7,paradise-gardens-phase-7-59,"Paradise Gardens Phase 7 offers premium living with modern amenities in Saket, Delhi. Experience luxury and comfort at its best.",residential,ongoing,"Plot No. 106, Sector 42, Saket, Delhi",Delhi,Delhi,545522,28.672805,77.107398,6323346.00,6,6,https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800,"[""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800""]",,2024-06-24,2027-10-27,,6,97483.00,"[""Power Backup"",""Landscaped Gardens"",""Parking"",""Kids Play Area"",""Lift"",""Clubhouse"",""24/7 Security"",""Gym""]",,true,80.00,0,0,,,2025-11-09 08:19:43.046965+00,2025-11-09 08:19:43.046995+00,77,[],
ce96b194-eab2-420c-b932-77fc8249a42e,Gachibowli Vista,gachibowli-vista,"Experience luxury living at Gachibowli Vista, a premium residential project in Hyderabad. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,ongoing,"Plot No. 72, Sector 27, Hyderabad",Hyderabad,Telangana,476610,17.475844,78.574278,4080530.00,207,134,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800,"[""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800""]",,2024-11-02,2027-06-21,,5,236912.00,"[""Swimming Pool"",""Squash Court"",""Landscaped Gardens"",""Yoga Room"",""Parking"",""Kids Play Area"",""Power Backup"",""Tennis Court""]",,false,78.14,205,0,,,2025-11-09 08:14:01.044089+00,2025-11-09 08:14:01.044124+00,72,[],
d0f80d03-8535-4a45-865d-6da7ce53ed23,Hyderabad Tranquil Apartments,hyderabad-tranquil-apartments,"Experience luxury living at Hyderabad Tranquil Apartments, a premium residential project in Hyderabad. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,ongoing,"Plot No. 5, Sector 10, Hyderabad",Hyderabad,Telangana,476694,17.440695,78.528814,6342104.00,152,100,https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800,"[""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800""]",,2024-07-14,2026-01-28,,29,131784.00,"[""Gym"",""Kids Play Area"",""Clubhouse"",""Amphitheater"",""Power Backup"",""Tennis Court"",""Security"",""Spa"",""Jogging Track"",""Swimming Pool""]",,true,90.99,288,0,,,2025-11-09 08:14:07.906409+00,2025-11-09 08:14:07.906438+00,71,[],
d2ab3c99-c335-44c0-aacd-7878ee0d9ade,Andheri Court,andheri-court,"Experience luxury living at Andheri Court, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 70, Sector 35, Mumbai",Mumbai,Maharashtra,458147,19.136286,72.826162,10052471.00,96,54,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800,"[""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800""]",,2024-06-19,2026-11-25,,24,115872.00,"[""Swimming Pool"",""Squash Court"",""Clubhouse"",""Sauna"",""Kids Play Area"",""Amphitheater"",""Landscaped Gardens"",""Spa"",""Library"",""Gym"",""Tennis Court"",""Yoga Room""]",,false,92.12,402,0,,,2025-11-09 08:13:19.495812+00,2025-11-09 08:13:19.495846+00,80,[],
d2b55c29-1ef8-41e2-8a2e-1ffacaf60e05,Viman Nagar Retreat,viman-nagar-retreat,"Experience luxury living at Viman Nagar Retreat, a premium residential project in Pune. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,upcoming,"Plot No. 48, Sector 15, Pune",Pune,Maharashtra,408140,18.544380,73.845718,11389695.00,258,159,https://images.unsplash.com/photo-1512917774080-9991f1c4c750?w=800,"[""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800""]",,2025-04-05,2026-08-28,,30,227556.00,"[""Yoga Room"",""Squash Court"",""Party Hall"",""Jogging Track"",""Library"",""Spa""]",,true,78.14,42,0,,,2025-11-09 08:13:35.789727+00,2025-11-09 08:13:35.789761+00,78,[],
d9dffdb9-3678-4cf3-bb58-f759fb95856f,Saket Residency,saket-residency,"Experience luxury living at Saket Residency, a premium residential project in Delhi. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,upcoming,"Plot No. 8, Sector 48, Delhi",Delhi,Delhi,427774,28.705602,77.200857,17973350.00,174,112,https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800,"[""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2024-04-17,2025-06-02,,12,159210.00,"[""Library"",""Security"",""Amphitheater"",""Basketball Court"",""Clubhouse"",""Kids Play Area"",""Spa"",""Tennis Court"",""Sauna"",""Party Hall""]",,true,58.13,110,0,,,2025-11-09 08:13:54.403463+00,2025-11-09 08:13:54.40349+00,74,[],
da42d773-d98a-4e03-858f-82a9fa51ca0d,Powai Villa,powai-villa,"Experience luxury living at Powai Villa, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 54, Sector 29, Mumbai",Mumbai,Maharashtra,490000,19.005896,72.939478,11044825.00,48,32,https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800,"[""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800""]",,2025-09-12,2027-10-27,,27,61800.00,"[""Indoor Games"",""Party Hall"",""Security"",""Yoga Room"",""Basketball Court"",""Library"",""Landscaped Gardens"",""Kids Play Area""]",,false,71.23,336,0,,,2025-11-09 08:13:20.325003+00,2025-11-09 08:13:20.325014+00,80,[],
e2a9b4a9-ce12-43ac-976c-eaed86910bf0,Hi-Tech City Retreat,hi-tech-city-retreat,"Experience luxury living at Hi-Tech City Retreat, a premium residential project in Hyderabad. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,upcoming,"Plot No. 90, Sector 33, Hyderabad",Hyderabad,Telangana,420761,17.433396,78.499773,4361721.00,213,127,https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800,"[""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800""]",,2025-06-20,2028-01-05,,30,291540.00,"[""Party Hall"",""Gym"",""Indoor Games"",""Kids Play Area"",""Sauna"",""Basketball Court"",""Security"",""Parking""]",,false,90.48,380,0,,,2025-11-09 08:14:02.171359+00,2025-11-09 08:14:02.171391+00,72,[],
e2fa2d9c-9baa-448b-b362-7871943314f1,Baner Greens,baner-greens,"Experience luxury living at Baner Greens, a premium residential project in Pune. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,upcoming,"Plot No. 22, Sector 25, Pune",Pune,Maharashtra,498476,18.616105,73.888618,9637803.00,230,136,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800,"[""https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800""]",,2024-04-02,2026-02-15,,9,280140.00,"[""Security"",""Amphitheater"",""Kids Play Area"",""Sauna"",""Indoor Games"",""Jogging Track""]",,true,80.16,139,0,,,2025-11-09 08:13:32.834947+00,2025-11-09 08:13:32.83498+00,78,[],
f00bdf22-f97d-4938-85e1-e743314fbb60,Banjara Hills Residency,banjara-hills-residency,"Experience luxury living at Banjara Hills Residency, a premium residential project in Hyderabad. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,upcoming,"Plot No. 89, Sector 39, Hyderabad",Hyderabad,Telangana,469838,17.320979,78.526053,4583331.00,206,131,https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800,"[""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800""]",,2025-09-02,2028-08-17,,13,304497.00,"[""Tennis Court"",""Swimming Pool"",""Power Backup"",""Clubhouse"",""Parking"",""Kids Play Area"",""Sauna"",""Basketball Court"",""Gym"",""Landscaped Gardens"",""Amphitheater"",""Library""]",,true,60.04,207,0,,,2025-11-09 08:14:03.164838+00,2025-11-09 08:14:03.164872+00,72,[],
f170f613-3385-4689-8417-c6671ab848db,Paradise Homes Phase 6,paradise-homes-phase-6-58,"Paradise Homes Phase 6 offers premium living with modern amenities in Bandra, Mumbai. Experience luxury and comfort at its best.",residential,upcoming,"Plot No. 105, Sector 8, Bandra, Mumbai",Mumbai,Maharashtra,477275,19.049010,72.863677,7209836.00,9,9,https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800,"[""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800""]",,2025-03-11,2026-06-14,,9,51260.00,"[""Landscaped Gardens"",""Lift"",""Power Backup"",""Parking"",""Gym""]",,true,77.00,0,0,,,2025-11-09 08:19:41.702127+00,2025-11-09 08:19:41.70214+00,76,[],
f53ad372-2a46-42c4-9efc-7dc7af4fd4a4,Goregaon Court,goregaon-court,"Experience luxury living at Goregaon Court, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 96, Sector 45, Mumbai",Mumbai,Maharashtra,489007,19.067906,72.922015,11021453.00,246,144,https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800,"[""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2025-01-11,2026-04-28,,14,355716.00,"[""Parking"",""Clubhouse"",""Party Hall"",""Basketball Court"",""Jogging Track"",""Kids Play Area"",""Swimming Pool"",""Power Backup"",""Amphitheater"",""Yoga Room"",""Sauna""]",,false,64.22,48,0,,,2025-11-09 08:13:22.668031+00,2025-11-09 08:13:22.668041+00,80,[],
f876ea19-b70b-4206-aeac-8fa5b56b35bd,Harmony Greens,harmony-greens,"Experience luxury living at Harmony Greens, a premium residential project in Delhi. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,upcoming,"Plot No. 25, Sector 1, Delhi",Delhi,Delhi,495062,28.726338,77.009447,8887519.00,290,156,https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800,"[""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800""]",,2023-12-27,2026-10-16,,12,379030.00,"[""Gym"",""Squash Court"",""Security"",""Swimming Pool"",""Yoga Room"",""Sauna"",""Landscaped Gardens"",""Power Backup"",""Clubhouse"",""Amphitheater"",""Parking"",""Jogging Track""]",,true,79.76,228,0,,,2025-11-09 08:13:59.042463+00,2025-11-09 08:13:59.0425+00,73,[],
fcd67c5a-db92-426a-849c-d2ce79b0c4ea,Kharadi Park,kharadi-park,"Experience luxury living at Kharadi Park, a premium residential project in Pune. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 52, Sector 49, Pune",Pune,Maharashtra,494180,18.425239,73.897837,10383685.00,267,163,https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800,"[""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800""]",,2024-02-23,2027-01-12,,23,389672.00,"[""Clubhouse"",""Amphitheater"",""Jogging Track"",""Basketball Court"",""Swimming Pool"",""Security"",""Sauna"",""Landscaped Gardens""]",,true,82.97,451,0,,,2025-11-09 08:13:34.65197+00,2025-11-09 08:13:34.652+00,78,[],
fe6465af-4524-49ab-9245-5610f83ed7dc,Grand Apartments Phase 10,grand-apartments-phase-10-62,"Grand Apartments Phase 10 offers premium living with modern amenities in Aundh, Pune. Experience luxury and comfort at its best.",residential,upcoming,"Plot No. 109, Sector 30, Aundh, Pune",Pune,Maharashtra,436082,18.549785,73.895910,6945604.00,8,8,https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800,"[""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800""]",,2025-04-04,2027-05-03,,8,90000.00,"[""Kids Play Area"",""Landscaped Gardens"",""Gym"",""Lift"",""Clubhouse"",""Swimming Pool"",""Parking"",""24/7 Security""]",,true,80.00,0,0,,,2025-11-09 08:19:45.87885+00,2025-11-09 08:19:45.878873+00,80,[],
